locality,bhk,furnished,condition,type,price
Baner,5,Furnished,Buy,PreOwned,40971253
Baner,5,Furnished,Buy,PreOwned,41586194
Baner,5,Furnished,Buy,PreOwned,41247979
Baner,5,Furnished,Buy,PreOwned,41398111
Baner,5,Furnished,Buy,PreOwned,41269763
Baner,5,Furnished,Buy,PreOwned,40474629
Baner,5,Furnished,Buy,PreOwned,41420460
Baner,5,Furnished,Buy,PreOwned,41108375
Baner,5,Furnished,Buy,PreOwned,40765844
Baner,5,Furnished,Buy,PreOwned,41112586
Baner,5,Furnished,Buy,PreOwned,41431337
Baner,5,Furnished,Buy,PreOwned,41241948
Baner,5,Non-Furnished,Rent,None,178088
Baner,5,Non-Furnished,Rent,None,181331
Baner,5,Non-Furnished,Rent,None,181206
Baner,5,Non-Furnished,Rent,None,181144
Baner,5,Non-Furnished,Rent,None,179110
Baner,5,Non-Furnished,Rent,None,179769
Baner,5,Non-Furnished,Rent,None,178738
Baner,5,Non-Furnished,Rent,None,179228
Baner,5,Non-Furnished,Rent,None,181252
Baner,5,Non-Furnished,Rent,None,180571
Baner,5,Non-Furnished,Rent,None,178593
Baner,5,Non-Furnished,Rent,None,178640
Baner,5,Non-Furnished,Buy,New,40667417
Baner,5,Non-Furnished,Buy,New,41679200
Baner,5,Non-Furnished,Buy,New,41023903
Baner,5,Non-Furnished,Buy,New,42292170
Baner,5,Non-Furnished,Buy,New,41447361
Baner,5,Non-Furnished,Buy,New,40565785
Baner,5,Non-Furnished,Buy,New,41991610
Baner,5,Non-Furnished,Buy,New,41523297
Baner,5,Non-Furnished,Buy,New,41104614
Baner,5,Non-Furnished,Buy,New,42780242
Baner,5,Non-Furnished,Buy,New,41269027
Baner,5,Non-Furnished,Buy,New,42719763
Baner,5,Non-Furnished,Buy,PreOwned,40169857
Baner,5,Non-Furnished,Buy,PreOwned,39866695
Baner,5,Non-Furnished,Buy,PreOwned,40396693
Baner,5,Non-Furnished,Buy,PreOwned,40165669
Baner,5,Non-Furnished,Buy,PreOwned,40174333
Baner,5,Non-Furnished,Buy,PreOwned,39929331
Baner,5,Non-Furnished,Buy,PreOwned,39783672
Baner,5,Non-Furnished,Buy,PreOwned,40291349
Baner,5,Non-Furnished,Buy,PreOwned,40440748
Baner,5,Non-Furnished,Buy,PreOwned,40566635
Baner,5,Non-Furnished,Buy,PreOwned,40279596
Baner,5,Non-Furnished,Buy,PreOwned,40555280
Kharadi,1,Furnished,Rent,None,38053
Kharadi,1,Furnished,Rent,None,34725
Kharadi,1,Furnished,Rent,None,27818
Kharadi,1,Furnished,Rent,None,27529
Kharadi,1,Furnished,Rent,None,34596
Kharadi,1,Furnished,Rent,None,33335
Kharadi,1,Furnished,Rent,None,30398
Kharadi,1,Furnished,Rent,None,34435
Kharadi,1,Furnished,Rent,None,33258
Kharadi,1,Furnished,Rent,None,27254
Kharadi,1,Furnished,Rent,None,28953
Kharadi,1,Furnished,Rent,None,36447
Kharadi,1,Furnished,Buy,New,8882600
Kharadi,1,Furnished,Buy,New,8168998
Kharadi,1,Furnished,Buy,New,8816052
Kharadi,1,Furnished,Buy,New,7922526
Kharadi,1,Furnished,Buy,New,7918841
Kharadi,1,Furnished,Buy,New,8776638
Kharadi,1,Furnished,Buy,New,8682115
Kharadi,1,Furnished,Buy,New,7842750
Kharadi,1,Furnished,Buy,New,8896622
Kharadi,1,Furnished,Buy,New,8452183
Kharadi,1,Furnished,Buy,New,8004644
Kharadi,1,Furnished,Buy,New,9075135
Kharadi,1,Furnished,Buy,PreOwned,7868776
Kharadi,1,Furnished,Buy,PreOwned,7156200
Kharadi,1,Furnished,Buy,PreOwned,7033411
Kharadi,1,Furnished,Buy,PreOwned,7113105
Kharadi,1,Furnished,Buy,PreOwned,7922505
Kharadi,1,Furnished,Buy,PreOwned,7061012
Kharadi,1,Furnished,Buy,PreOwned,6575804
Kharadi,1,Furnished,Buy,PreOwned,7034558
Kharadi,1,Furnished,Buy,PreOwned,7041687
Kharadi,1,Furnished,Buy,PreOwned,6848852
Kharadi,1,Furnished,Buy,PreOwned,6653364
Kharadi,1,Furnished,Buy,PreOwned,7059674
Kharadi,1,Non-Furnished,Rent,None,25287
Kharadi,1,Non-Furnished,Rent,None,25081
Kharadi,1,Non-Furnished,Rent,None,27465
Kharadi,1,Non-Furnished,Rent,None,23851
Kharadi,1,Non-Furnished,Rent,None,23816
Kharadi,1,Non-Furnished,Rent,None,23001
Kharadi,1,Non-Furnished,Rent,None,24671
Kharadi,1,Non-Furnished,Rent,None,27065
Kharadi,1,Non-Furnished,Rent,None,23312
Kharadi,1,Non-Furnished,Rent,None,23818
Kharadi,1,Non-Furnished,Rent,None,27696
Kharadi,1,Non-Furnished,Rent,None,25091
Kharadi,1,Non-Furnished,Buy,New,7813661
Kharadi,1,Non-Furnished,Buy,New,8185745
Kharadi,1,Non-Furnished,Buy,New,7777473
Kharadi,1,Non-Furnished,Buy,New,6737582
Kharadi,1,Non-Furnished,Buy,New,8528899
Kharadi,1,Non-Furnished,Buy,New,7836051
Kharadi,1,Non-Furnished,Buy,New,7523800
Kharadi,1,Non-Furnished,Buy,New,7888257
Kharadi,1,Non-Furnished,Buy,New,8023458
Kharadi,1,Non-Furnished,Buy,New,8255333
Kharadi,1,Non-Furnished,Buy,New,7511920
Kharadi,1,Non-Furnished,Buy,New,6394704
Kharadi,1,Non-Furnished,Buy,PreOwned,5789037
Kharadi,1,Non-Furnished,Buy,PreOwned,6447492
Kharadi,1,Non-Furnished,Buy,PreOwned,6395618
Kharadi,1,Non-Furnished,Buy,PreOwned,6415760
Kharadi,1,Non-Furnished,Buy,PreOwned,6432182
Kharadi,1,Non-Furnished,Buy,PreOwned,6453428
Kharadi,1,Non-Furnished,Buy,PreOwned,5882811
Kharadi,1,Non-Furnished,Buy,PreOwned,6032546
Kharadi,1,Non-Furnished,Buy,PreOwned,5799179
Kharadi,1,Non-Furnished,Buy,PreOwned,6552789
Kharadi,1,Non-Furnished,Buy,PreOwned,5876646
Kharadi,1,Non-Furnished,Buy,PreOwned,5921816
Kharadi,2,Furnished,Rent,None,51686
Kharadi,2,Furnished,Rent,None,47977
Kharadi,2,Furnished,Rent,None,49813
Kharadi,2,Furnished,Rent,None,50096
Kharadi,2,Furnished,Rent,None,50249
Kharadi,2,Furnished,Rent,None,55625
Kharadi,2,Furnished,Rent,None,56572
Kharadi,2,Furnished,Rent,None,55678
Kharadi,2,Furnished,Rent,None,54027
Kharadi,2,Furnished,Rent,None,50474
Kharadi,2,Furnished,Rent,None,56844
Kharadi,2,Furnished,Rent,None,53644
Kharadi,2,Furnished,Buy,New,13774585
Kharadi,2,Furnished,Buy,New,13262912
Kharadi,2,Furnished,Buy,New,13618743
Kharadi,2,Furnished,Buy,New,13944321
Kharadi,2,Furnished,Buy,New,12654301
Kharadi,2,Furnished,Buy,New,12922460
Kharadi,2,Furnished,Buy,New,14867508
Kharadi,2,Furnished,Buy,New,13282386
Kharadi,2,Furnished,Buy,New,13584410
Kharadi,2,Furnished,Buy,New,13604015
Kharadi,2,Furnished,Buy,New,14364530
Kharadi,2,Furnished,Buy,New,13730868
Kharadi,2,Furnished,Buy,PreOwned,12087191
Kharadi,2,Furnished,Buy,PreOwned,12145341
Kharadi,2,Furnished,Buy,PreOwned,12294407
Kharadi,2,Furnished,Buy,PreOwned,11851171
Kharadi,2,Furnished,Buy,PreOwned,12189816
Kharadi,2,Furnished,Buy,PreOwned,11976166
Kharadi,2,Furnished,Buy,PreOwned,11810818
Kharadi,2,Furnished,Buy,PreOwned,12297640
Kharadi,2,Furnished,Buy,PreOwned,12843777
Kharadi,2,Furnished,Buy,PreOwned,11500981
Kharadi,2,Furnished,Buy,PreOwned,11750687
Kharadi,2,Furnished,Buy,PreOwned,12112112
Kharadi,2,Non-Furnished,Rent,None,44436
Kharadi,2,Non-Furnished,Rent,None,44768
Kharadi,2,Non-Furnished,Rent,None,43879
Kharadi,2,Non-Furnished,Rent,None,47793
Kharadi,2,Non-Furnished,Rent,None,43737
Kharadi,2,Non-Furnished,Rent,None,46012
Kharadi,2,Non-Furnished,Rent,None,46864
Kharadi,2,Non-Furnished,Rent,None,47072
Kharadi,2,Non-Furnished,Rent,None,47822
Kharadi,2,Non-Furnished,Rent,None,47377
Kharadi,2,Non-Furnished,Rent,None,46782
Kharadi,2,Non-Furnished,Rent,None,45147
Kharadi,2,Non-Furnished,Buy,New,12379136
Kharadi,2,Non-Furnished,Buy,New,13158354
Kharadi,2,Non-Furnished,Buy,New,12525348
Kharadi,2,Non-Furnished,Buy,New,12772843
Kharadi,2,Non-Furnished,Buy,New,12868760
Kharadi,2,Non-Furnished,Buy,New,12473732
Kharadi,2,Non-Furnished,Buy,New,13663826
Kharadi,2,Non-Furnished,Buy,New,12891594
Kharadi,2,Non-Furnished,Buy,New,11961065
Kharadi,2,Non-Furnished,Buy,New,12485728
Kharadi,2,Non-Furnished,Buy,New,12248994
Kharadi,2,Non-Furnished,Buy,New,12232321
Kharadi,2,Non-Furnished,Buy,PreOwned,11468364
Kharadi,2,Non-Furnished,Buy,PreOwned,10829577
Kharadi,2,Non-Furnished,Buy,PreOwned,11491128
Kharadi,2,Non-Furnished,Buy,PreOwned,11113757
Kharadi,2,Non-Furnished,Buy,PreOwned,11506350
Kharadi,2,Non-Furnished,Buy,PreOwned,11258048
Kharadi,2,Non-Furnished,Buy,PreOwned,10889226
Kharadi,2,Non-Furnished,Buy,PreOwned,10991522
Kharadi,2,Non-Furnished,Buy,PreOwned,11284849
Kharadi,2,Non-Furnished,Buy,PreOwned,10973696
Kharadi,2,Non-Furnished,Buy,PreOwned,10735632
Kharadi,2,Non-Furnished,Buy,PreOwned,11382092
Kharadi,3,Furnished,Rent,None,76598
Kharadi,3,Furnished,Rent,None,76295
Kharadi,3,Furnished,Rent,None,80677
Kharadi,3,Furnished,Rent,None,80368
Kharadi,3,Furnished,Rent,None,82290
Kharadi,3,Furnished,Rent,None,73761
Kharadi,3,Furnished,Rent,None,73207
Kharadi,3,Furnished,Rent,None,79107
Kharadi,3,Furnished,Rent,None,75697
Kharadi,3,Furnished,Rent,None,74698
Kharadi,3,Furnished,Rent,None,77304
Kharadi,3,Furnished,Rent,None,74276
Kharadi,3,Furnished,Buy,New,20287040
Kharadi,3,Furnished,Buy,New,21504017
Kharadi,3,Furnished,Buy,New,21249243
Kharadi,3,Furnished,Buy,New,21136062
Kharadi,3,Furnished,Buy,New,19690209
Kharadi,3,Furnished,Buy,New,20884060
Kharadi,3,Furnished,Buy,New,21233558
Kharadi,3,Furnished,Buy,New,21046890
Kharadi,3,Furnished,Buy,New,21944155
Kharadi,3,Furnished,Buy,New,19774740
Kharadi,3,Furnished,Buy,New,21564947
Kharadi,3,Furnished,Buy,New,21564293
Kharadi,3,Furnished,Buy,PreOwned,19721724
Kharadi,3,Furnished,Buy,PreOwned,18759303
Kharadi,3,Furnished,Buy,PreOwned,19358753
Kharadi,3,Furnished,Buy,PreOwned,18623975
Kharadi,3,Furnished,Buy,PreOwned,18899336
Kharadi,3,Furnished,Buy,PreOwned,19717804
Kharadi,3,Furnished,Buy,PreOwned,18817924
Kharadi,3,Furnished,Buy,PreOwned,19203492
Kharadi,3,Furnished,Buy,PreOwned,19290794
Kharadi,3,Furnished,Buy,PreOwned,18610363
Kharadi,3,Furnished,Buy,PreOwned,18370154
Kharadi,3,Furnished,Buy,PreOwned,18794552
Kharadi,3,Non-Furnished,Rent,None,68909
Kharadi,3,Non-Furnished,Rent,None,72833
Kharadi,3,Non-Furnished,Rent,None,69179
Kharadi,3,Non-Furnished,Rent,None,72679
Kharadi,3,Non-Furnished,Rent,None,68381
Kharadi,3,Non-Furnished,Rent,None,70417
Kharadi,3,Non-Furnished,Rent,None,71176
Kharadi,3,Non-Furnished,Rent,None,68325
Kharadi,3,Non-Furnished,Rent,None,71766
Kharadi,3,Non-Furnished,Rent,None,72269
Kharadi,3,Non-Furnished,Rent,None,70904
Kharadi,3,Non-Furnished,Rent,None,72669
Kharadi,3,Non-Furnished,Buy,New,20355956
Kharadi,3,Non-Furnished,Buy,New,20149126
Kharadi,3,Non-Furnished,Buy,New,19064382
Kharadi,3,Non-Furnished,Buy,New,19403745
Kharadi,3,Non-Furnished,Buy,New,20114042
Kharadi,3,Non-Furnished,Buy,New,18739344
Kharadi,3,Non-Furnished,Buy,New,19591327
Kharadi,3,Non-Furnished,Buy,New,19022329
Kharadi,3,Non-Furnished,Buy,New,19225953
Kharadi,3,Non-Furnished,Buy,New,20042990
Kharadi,3,Non-Furnished,Buy,New,19969745
Kharadi,3,Non-Furnished,Buy,New,19188268
Kharadi,3,Non-Furnished,Buy,PreOwned,18302628
Kharadi,3,Non-Furnished,Buy,PreOwned,18242019
Kharadi,3,Non-Furnished,Buy,PreOwned,18265105
Kharadi,3,Non-Furnished,Buy,PreOwned,18285197
Kharadi,3,Non-Furnished,Buy,PreOwned,18564273
Kharadi,3,Non-Furnished,Buy,PreOwned,18584642
Kharadi,3,Non-Furnished,Buy,PreOwned,18557797
Kharadi,3,Non-Furnished,Buy,PreOwned,17866426
Kharadi,3,Non-Furnished,Buy,PreOwned,17824509
Kharadi,3,Non-Furnished,Buy,PreOwned,18347235
Kharadi,3,Non-Furnished,Buy,PreOwned,18290109
Kharadi,3,Non-Furnished,Buy,PreOwned,17861949
Kharadi,4,Furnished,Rent,None,125355
Kharadi,4,Furnished,Rent,None,128964
Kharadi,4,Furnished,Rent,None,128895
Kharadi,4,Furnished,Rent,None,126956
Kharadi,4,Furnished,Rent,None,126889
Kharadi,4,Furnished,Rent,None,128255
Kharadi,4,Furnished,Rent,None,131330
Kharadi,4,Furnished,Rent,None,124023
Kharadi,4,Furnished,Rent,None,130889
Kharadi,4,Furnished,Rent,None,126111
Kharadi,4,Furnished,Rent,None,126602
Kharadi,4,Furnished,Rent,None,131782
Kharadi,4,Furnished,Buy,New,29636680
Kharadi,4,Furnished,Buy,New,29209434
Kharadi,4,Furnished,Buy,New,29620858
Kharadi,4,Furnished,Buy,New,27359912
Kharadi,4,Furnished,Buy,New,28202195
Kharadi,4,Furnished,Buy,New,29298299
Kharadi,4,Furnished,Buy,New,28436827
Kharadi,4,Furnished,Buy,New,28471354
Kharadi,4,Furnished,Buy,New,27891462
Kharadi,4,Furnished,Buy,New,29945447
Kharadi,4,Furnished,Buy,New,28946180
Kharadi,4,Furnished,Buy,New,28104131
Kharadi,4,Furnished,Buy,PreOwned,26720420
Kharadi,4,Furnished,Buy,PreOwned,26787562
Kharadi,4,Furnished,Buy,PreOwned,27962045
Kharadi,4,Furnished,Buy,PreOwned,27409869
Kharadi,4,Furnished,Buy,PreOwned,26481138
Kharadi,4,Furnished,Buy,PreOwned,26851793
Kharadi,4,Furnished,Buy,PreOwned,27096871
Kharadi,4,Furnished,Buy,PreOwned,26708763
Kharadi,4,Furnished,Buy,PreOwned,28043246
Kharadi,4,Furnished,Buy,PreOwned,26987523
Kharadi,4,Furnished,Buy,PreOwned,26462003
Kharadi,4,Furnished,Buy,PreOwned,26849282
Kharadi,4,Non-Furnished,Rent,None,118596
Kharadi,4,Non-Furnished,Rent,None,121627
Kharadi,4,Non-Furnished,Rent,None,122250
Kharadi,4,Non-Furnished,Rent,None,121850
Kharadi,4,Non-Furnished,Rent,None,118429
Kharadi,4,Non-Furnished,Rent,None,118677
Kharadi,4,Non-Furnished,Rent,None,118048
Kharadi,4,Non-Furnished,Rent,None,119399
Kharadi,4,Non-Furnished,Rent,None,121707
Kharadi,4,Non-Furnished,Rent,None,119074
Kharadi,4,Non-Furnished,Rent,None,119088
Kharadi,4,Non-Furnished,Rent,None,119091
Kharadi,4,Non-Furnished,Buy,New,26565108
Kharadi,4,Non-Furnished,Buy,New,27800838
Kharadi,4,Non-Furnished,Buy,New,28064237
Kharadi,4,Non-Furnished,Buy,New,27182430
Kharadi,4,Non-Furnished,Buy,New,27878441
Kharadi,4,Non-Furnished,Buy,New,27411774
Kharadi,4,Non-Furnished,Buy,New,28083229
Kharadi,4,Non-Furnished,Buy,New,27264197
Kharadi,4,Non-Furnished,Buy,New,26628734
Kharadi,4,Non-Furnished,Buy,New,27827538
Kharadi,4,Non-Furnished,Buy,New,28317245
Kharadi,4,Non-Furnished,Buy,New,27544884
Kharadi,4,Non-Furnished,Buy,PreOwned,26029108
Kharadi,4,Non-Furnished,Buy,PreOwned,26379188
Kharadi,4,Non-Furnished,Buy,PreOwned,25856118
Kharadi,4,Non-Furnished,Buy,PreOwned,26313609
Kharadi,4,Non-Furnished,Buy,PreOwned,26566809
Kharadi,4,Non-Furnished,Buy,PreOwned,26472147
Kharadi,4,Non-Furnished,Buy,PreOwned,25847378
Kharadi,4,Non-Furnished,Buy,PreOwned,25781588
Kharadi,4,Non-Furnished,Buy,PreOwned,26448889
Kharadi,4,Non-Furnished,Buy,PreOwned,25734282
Kharadi,4,Non-Furnished,Buy,PreOwned,25872156
Kharadi,4,Non-Furnished,Buy,PreOwned,26376633
Kharadi,5,Furnished,Rent,None,184900
Kharadi,5,Furnished,Rent,None,189053
Kharadi,5,Furnished,Rent,None,190531
Kharadi,5,Furnished,Rent,None,188439
Kharadi,5,Furnished,Rent,None,185240
Kharadi,5,Furnished,Rent,None,192646
Kharadi,5,Furnished,Rent,None,184559
Kharadi,5,Furnished,Rent,None,189575
Kharadi,5,Furnished,Rent,None,192903
Kharadi,5,Furnished,Rent,None,191330
Kharadi,5,Furnished,Rent,None,182858
Kharadi,5,Furnished,Rent,None,191352
Kharadi,5,Furnished,Buy,New,41818724
Kharadi,5,Furnished,Buy,New,43297067
Kharadi,5,Furnished,Buy,New,41880142
Kharadi,5,Furnished,Buy,New,42881763
Kharadi,5,Furnished,Buy,New,42160515
Kharadi,5,Furnished,Buy,New,43536573
Kharadi,5,Furnished,Buy,New,42109393
Kharadi,5,Furnished,Buy,New,42315301
Kharadi,5,Furnished,Buy,New,43709346
Kharadi,5,Furnished,Buy,New,43619424
Kharadi,5,Furnished,Buy,New,43092686
Kharadi,5,Furnished,Buy,New,42200079
Kharadi,5,Furnished,Buy,PreOwned,41187066
Kharadi,5,Furnished,Buy,PreOwned,41755466
Kharadi,5,Furnished,Buy,PreOwned,40848250
Kharadi,5,Furnished,Buy,PreOwned,41583295
Kharadi,5,Furnished,Buy,PreOwned,41603127
Kharadi,5,Furnished,Buy,PreOwned,40894951
Kharadi,5,Furnished,Buy,PreOwned,40747030
Kharadi,5,Furnished,Buy,PreOwned,40798082
Kharadi,5,Furnished,Buy,PreOwned,41387768
Kharadi,5,Furnished,Buy,PreOwned,41656614
Kharadi,5,Furnished,Buy,PreOwned,41008997
Kharadi,5,Furnished,Buy,PreOwned,40818907
Kharadi,5,Non-Furnished,Rent,None,181807
Kharadi,5,Non-Furnished,Rent,None,180036
Kharadi,5,Non-Furnished,Rent,None,180303
Kharadi,5,Non-Furnished,Rent,None,181306
Kharadi,5,Non-Furnished,Rent,None,178103
Kharadi,5,Non-Furnished,Rent,None,182704
Kharadi,5,Non-Furnished,Rent,None,182404
Kharadi,5,Non-Furnished,Rent,None,182364
Kharadi,5,Non-Furnished,Rent,None,180764
Kharadi,5,Non-Furnished,Rent,None,182495
Kharadi,5,Non-Furnished,Rent,None,180402
Kharadi,5,Non-Furnished,Rent,None,181294
Kharadi,5,Non-Furnished,Buy,New,41658236
Kharadi,5,Non-Furnished,Buy,New,42587064
Kharadi,5,Non-Furnished,Buy,New,41174413
Kharadi,5,Non-Furnished,Buy,New,41219194
Kharadi,5,Non-Furnished,Buy,New,41154679
Kharadi,5,Non-Furnished,Buy,New,41032170
Kharadi,5,Non-Furnished,Buy,New,40695285
Kharadi,5,Non-Furnished,Buy,New,42706140
Kharadi,5,Non-Furnished,Buy,New,40834732
Kharadi,5,Non-Furnished,Buy,New,41165269
Kharadi,5,Non-Furnished,Buy,New,42429305
Kharadi,5,Non-Furnished,Buy,New,41212645
Kharadi,5,Non-Furnished,Buy,PreOwned,39891622
Kharadi,5,Non-Furnished,Buy,PreOwned,39893733
Kharadi,5,Non-Furnished,Buy,PreOwned,40389255
Kharadi,5,Non-Furnished,Buy,PreOwned,39703512
Kharadi,5,Non-Furnished,Buy,PreOwned,40389210
Kharadi,5,Non-Furnished,Buy,PreOwned,40084883
Kharadi,5,Non-Furnished,Buy,PreOwned,40535556
Kharadi,5,Non-Furnished,Buy,PreOwned,40116343
Kharadi,5,Non-Furnished,Buy,PreOwned,40442317
Kharadi,5,Non-Furnished,Buy,PreOwned,40222004
Kharadi,5,Non-Furnished,Buy,PreOwned,39887154
Kharadi,5,Non-Furnished,Buy,PreOwned,39723031
Aundh,1,Furnished,Rent,None,34093
Aundh,1,Furnished,Rent,None,35335
Aundh,1,Furnished,Rent,None,31413
Aundh,1,Furnished,Rent,None,31673
Aundh,1,Furnished,Rent,None,31467
Aundh,1,Furnished,Rent,None,30238
Aundh,1,Furnished,Rent,None,29356
Aundh,1,Furnished,Rent,None,33849
Aundh,1,Furnished,Rent,None,31993
Aundh,1,Furnished,Rent,None,35863
Aundh,1,Furnished,Rent,None,33134
Aundh,1,Furnished,Rent,None,34050
Aundh,1,Furnished,Buy,New,8868120
Aundh,1,Furnished,Buy,New,8083219
Aundh,1,Furnished,Buy,New,9252264
Aundh,1,Furnished,Buy,New,8749801
Aundh,1,Furnished,Buy,New,7922886
Aundh,1,Furnished,Buy,New,8071278
Aundh,1,Furnished,Buy,New,9270025
Aundh,1,Furnished,Buy,New,9325702
Aundh,1,Furnished,Buy,New,8567007
Aundh,1,Furnished,Buy,New,8130125
Aundh,1,Furnished,Buy,New,7582157
Aundh,1,Furnished,Buy,New,9409452
Aundh,1,Furnished,Buy,PreOwned,7698006
Aundh,1,Furnished,Buy,PreOwned,7257880
Aundh,1,Furnished,Buy,PreOwned,6972098
Aundh,1,Furnished,Buy,PreOwned,6776164
Aundh,1,Furnished,Buy,PreOwned,7635791
Aundh,1,Furnished,Buy,PreOwned,6976737
Aundh,1,Furnished,Buy,PreOwned,6919127
Aundh,1,Furnished,Buy,PreOwned,7883230
Aundh,1,Furnished,Buy,PreOwned,7481567
Aundh,1,Furnished,Buy,PreOwned,7104736
Aundh,1,Furnished,Buy,PreOwned,6500134
Aundh,1,Furnished,Buy,PreOwned,6963458
Aundh,1,Non-Furnished,Rent,None,26303
Aundh,1,Non-Furnished,Rent,None,23256
Aundh,1,Non-Furnished,Rent,None,25376
Aundh,1,Non-Furnished,Rent,None,26274
Aundh,1,Non-Furnished,Rent,None,24893
Aundh,1,Non-Furnished,Rent,None,23998
Aundh,1,Non-Furnished,Rent,None,25490
Aundh,1,Non-Furnished,Rent,None,23512
Aundh,1,Non-Furnished,Rent,None,26210
Aundh,1,Non-Furnished,Rent,None,26902
Aundh,1,Non-Furnished,Rent,None,26953
Aundh,1,Non-Furnished,Rent,None,27129
Aundh,1,Non-Furnished,Buy,New,7620595
Aundh,1,Non-Furnished,Buy,New,8721693
Aundh,1,Non-Furnished,Buy,New,8161182
Aundh,1,Non-Furnished,Buy,New,6610443
Aundh,1,Non-Furnished,Buy,New,6792119
Aundh,1,Non-Furnished,Buy,New,7951501
Aundh,1,Non-Furnished,Buy,New,7799609
Aundh,1,Non-Furnished,Buy,New,8026781
Aundh,1,Non-Furnished,Buy,New,7156244
Aundh,1,Non-Furnished,Buy,New,8189125
Aundh,1,Non-Furnished,Buy,New,8094351
Aundh,1,Non-Furnished,Buy,New,8401776
Aundh,1,Non-Furnished,Buy,PreOwned,5725817
Aundh,1,Non-Furnished,Buy,PreOwned,6311957
Aundh,1,Non-Furnished,Buy,PreOwned,6273479
Aundh,1,Non-Furnished,Buy,PreOwned,5732218
Aundh,1,Non-Furnished,Buy,PreOwned,6284899
Aundh,1,Non-Furnished,Buy,PreOwned,6068754
Aundh,1,Non-Furnished,Buy,PreOwned,5724148
Aundh,1,Non-Furnished,Buy,PreOwned,6092761
Aundh,1,Non-Furnished,Buy,PreOwned,6015262
Aundh,1,Non-Furnished,Buy,PreOwned,6017460
Aundh,1,Non-Furnished,Buy,PreOwned,6038215
Aundh,1,Non-Furnished,Buy,PreOwned,5953206
Aundh,2,Furnished,Rent,None,57840
Aundh,2,Furnished,Rent,None,52518
Aundh,2,Furnished,Rent,None,54174
Aundh,2,Furnished,Rent,None,49924
Aundh,2,Furnished,Rent,None,51209
Aundh,2,Furnished,Rent,None,49441
Aundh,2,Furnished,Rent,None,58245
Aundh,2,Furnished,Rent,None,57883
Aundh,2,Furnished,Rent,None,57989
Aundh,2,Furnished,Rent,None,57271
Aundh,2,Furnished,Rent,None,52324
Aundh,2,Furnished,Rent,None,54578
Aundh,2,Furnished,Buy,New,13509398
Aundh,2,Furnished,Buy,New,14670277
Aundh,2,Furnished,Buy,New,13260945
Aundh,2,Furnished,Buy,New,14629542
Aundh,2,Furnished,Buy,New,14307855
Aundh,2,Furnished,Buy,New,12312585
Aundh,2,Furnished,Buy,New,12363667
Aundh,2,Furnished,Buy,New,13833446
Aundh,2,Furnished,Buy,New,13274783
Aundh,2,Furnished,Buy,New,13546772
Aundh,2,Furnished,Buy,New,13821435
Aundh,2,Furnished,Buy,New,12753489
Aundh,2,Furnished,Buy,PreOwned,12197695
Aundh,2,Furnished,Buy,PreOwned,11506280
Aundh,2,Furnished,Buy,PreOwned,11489929
Aundh,2,Furnished,Buy,PreOwned,12188906
Aundh,2,Furnished,Buy,PreOwned,12304788
Aundh,2,Furnished,Buy,PreOwned,12074112
Aundh,2,Furnished,Buy,PreOwned,11900962
Aundh,2,Furnished,Buy,PreOwned,11840787
Aundh,2,Furnished,Buy,PreOwned,12020794
Aundh,2,Furnished,Buy,PreOwned,12423879
Aundh,2,Furnished,Buy,PreOwned,11528657
Aundh,2,Furnished,Buy,PreOwned,11778611
Aundh,2,Non-Furnished,Rent,None,44199
Aundh,2,Non-Furnished,Rent,None,43057
Aundh,2,Non-Furnished,Rent,None,43472
Aundh,2,Non-Furnished,Rent,None,46198
Aundh,2,Non-Furnished,Rent,None,43408
Aundh,2,Non-Furnished,Rent,None,44939
Aundh,2,Non-Furnished,Rent,None,47137
Aundh,2,Non-Furnished,Rent,None,43982
Aundh,2,Non-Furnished,Rent,None,43176
Aundh,2,Non-Furnished,Rent,None,46548
Aundh,2,Non-Furnished,Rent,None,46254
Aundh,2,Non-Furnished,Rent,None,46190
Aundh,2,Non-Furnished,Buy,New,12527135
Aundh,2,Non-Furnished,Buy,New,11653925
Aundh,2,Non-Furnished,Buy,New,12485485
Aundh,2,Non-Furnished,Buy,New,12112750
Aundh,2,Non-Furnished,Buy,New,13442466
Aundh,2,Non-Furnished,Buy,New,12601236
Aundh,2,Non-Furnished,Buy,New,12508050
Aundh,2,Non-Furnished,Buy,New,13692302
Aundh,2,Non-Furnished,Buy,New,12085019
Aundh,2,Non-Furnished,Buy,New,13238412
Aundh,2,Non-Furnished,Buy,New,13125729
Aundh,2,Non-Furnished,Buy,New,12107766
Aundh,2,Non-Furnished,Buy,PreOwned,10914028
Aundh,2,Non-Furnished,Buy,PreOwned,11381303
Aundh,2,Non-Furnished,Buy,PreOwned,11248429
Aundh,2,Non-Furnished,Buy,PreOwned,10777781
Aundh,2,Non-Furnished,Buy,PreOwned,11057230
Aundh,2,Non-Furnished,Buy,PreOwned,10786876
Aundh,2,Non-Furnished,Buy,PreOwned,11271597
Aundh,2,Non-Furnished,Buy,PreOwned,11315169
Aundh,2,Non-Furnished,Buy,PreOwned,11101556
Aundh,2,Non-Furnished,Buy,PreOwned,10926960
Aundh,2,Non-Furnished,Buy,PreOwned,11343422
Aundh,2,Non-Furnished,Buy,PreOwned,10941769
Aundh,3,Furnished,Rent,None,74671
Aundh,3,Furnished,Rent,None,75431
Aundh,3,Furnished,Rent,None,74183
